FID,DWR_ID,Latitude,Longitude,OID_,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,OBJECTID,Shape_Leng,ID,gages,NHDWaterbo
956,TAYATPCO,38.860270999999997,-106.566697000000000,956,956,1345708,0.000193265226623,-106.566697000000000,38.860270999999997,-106.566812877999990,38.860425673000002,126.839836381000000,1345708,0.012836938249500,1333022,       09107000,-9999
957,SANURECO,38.357211999999997,-108.712875000000000,957,957,1244914,0.000318921393529,-108.712875000000000,38.357211999999997,-108.712762033000000,38.356913756499999,-69.254523982899997,1244914,0.028067716897400,18374906,       09177000,-9999
958,SFSANOCO,37.873111000000002,-107.894443999999990,958,958,1243144,0.000075979230326,-107.894443999999990,37.873111000000002,-107.894503317000000,37.873063519699997,-141.324325221000010,1243144,0.024070618632300,18377596,       09171310,-9999
959,TROUTLVL,37.831386000000002,-107.887016000000000,959,959,1243185,0.000282155494363,-107.887016000000000,37.831386000000002,-107.886754111000000,37.831280994799997,-21.848500286600000,1243185,0.003804460451040,18377704, ,-9999
960,TROUTDWN,37.831386000000002,-107.887015000000010,960,960,1243185,0.000281227323222,-107.887015000000010,37.831386000000002,-107.886753973000000,37.831281340200000,-21.848500286000000,1243185,0.003804460451040,18377704, ,-9999
961,CIMCIMCO,38.258194000000003,-107.546111000000000,961,961,1242436,0.000328523474772,-107.546111000000000,38.258194000000003,-107.546438971000000,38.258213040400001,176.677422396000000,1242436,0.020654974152400,3253985,       09126000,-9999
962,CIMSQWCO,38.446944000000002,-107.555222000000000,962,962,1242425,0.000267225917716,-107.555222000000000,38.446944000000002,-107.555079253000000,38.446718095300000,-57.711586663500000,1242425,0.018232943029200,3253137,       09127000,-9999
963,RIDRESCO,38.237211000000002,-107.758114000000010,963,963,1242949,0.000700083338668,-107.758114000000010,38.237211000000002,-107.758521877000010,38.236642007000000,-125.634471911000010,1242949,0.013538038527100,9769294,       09147025,-9999
964,UNCCOLCO,38.331431000000002,-107.779225000000000,964,964,1242936,0.000197058745465,-107.779225000000000,38.331431000000002,-107.779408528000000,38.331359239699999,-158.644288253000010,1242936,0.051135982800700,9769790,       09147500,-9999
965,UNCBRRCO,38.240555999999998,-107.760306000000000,965,965,1242949,0.000486328149025,-107.760306000000000,38.240555999999998,-107.760781957000010,38.240456102300001,-168.146376951000010,1242949,0.013538038527100,9769294,       09147025,-9999
966,UNCOURCO,38.043326999999998,-107.683115000000000,966,966,1242971,0.000069253998719,-107.683115000000000,38.043326999999998,-107.683174715000010,38.043291925299997,-149.571379008000010,1242971,0.027602837848500,9769472,       09146020,-9999
967,BLUDILCO,39.625542000000003,-106.066408000000000,967,967,1346397,0.000372259323815,-106.066408000000000,39.625542000000003,-106.066707572000000,39.625321017300003,-143.585282581999990,1346397,0.006154761119240,1312847,       09050700,-9999
968,GREELCCO,39.873725000000000,-106.330597000000000,968,968,1603900,0.001509967829740,-106.330597000000000,39.873725000000000,-106.329374879000000,39.874611805000001,35.965683093099997,1603900,0.027111323336800,1312357, ,-9999
969,SNAMONCO,39.605361000000002,-105.943130999999990,969,969,1347777,0.000309643853255,-105.943130999999990,39.605361000000002,-105.943404279000010,39.605215405000003,-151.952623770000000,1347777,0.031571888885300,1314289,       09047500,-9999
970,TENFRICO,39.575263999999997,-106.110577000000010,970,970,1346398,0.000129424126206,-106.110577000000010,39.575263999999997,-106.110484789000000,39.575173183300002,-44.563411157200001,1346398,0.020086074166100,1312885,       09050100,-9999
971,CROMINCO,39.568292000000000,-106.412431000000000,971,971,1345253,0.000469084617931,-106.412431000000000,39.568292000000000,-106.412045817000010,39.568024279200003,-34.801161637000000,1345253,0.031584440459900,1320280,       09065100,-9999
972,EAGGYPCO,39.649430000000002,-106.953655000000000,972,972,1344074,0.000212697874230,-106.953655000000000,39.649430000000002,-106.953578162000000,39.649231666299997,-68.822630962100007,1344074,0.006114240611520,1320238,       09070000,-9999
973,EAGMILCO,39.704999999999998,-106.725832999999990,973,973,1344153,0.000206700283633,-106.725832999999990,39.704999999999998,-106.725795837000010,39.704796667899998,-79.642404865100005,1344153,0.017276837834700,1318968,394220106431500,-9999
974,EAGMINCO,39.553874999999998,-106.402529000000000,974,974,1345261,0.000584750589168,-106.402529000000000,39.553874999999998,-106.401991881000000,39.553643837300001,-23.285833079800000,1345261,0.026422791966500,1319752,       09064600,-9999
975,PTMDTPCO,39.490983000000000,-107.386367000000010,975,975,1343463,0.010066332017800,-107.386367000000010,39.490983000000000,-107.381860810000010,39.499984404999999,63.407012391800002,1343463,0.037838976495800,3175788, ,-9999
976,FRYRUDCO,39.365541000000000,-106.825595000000010,976,976,1344542,0.000197895077891,-106.825595000000010,39.365541000000000,-106.825561945000000,39.365345885000004,-80.384745715700006,1344542,0.017032240659500,1326889,       09080400,-9999
977,LINGRRCO,39.080235999999999,-106.616583000000010,977,977,1345613,0.000173447458246,-106.616583000000010,39.080235999999999,-106.616668334000000,39.080084996200000,-119.471292661000010,1345613,0.060014798812200,1327239,       09073005,-9999
978,GRSVALCO,39.676923000000002,-107.698395000000000,978,978,1342073,0.000079911613999,-107.698395000000000,39.676923000000002,-107.698315154000000,39.676926230200003,2.316658461010000,1342073,0.005373946998690,3175100, ,-9999
979,MULTRICO,37.459721000000002,-107.625275000000000,979,979,964919,0.005566304769060,-107.625275000000000,37.459721000000002,-107.627403210000000,37.454577608999998,-112.478581012000010,964919,0.069031744837000,17014743, ,-9999
980,PTMDGPCO,39.484433000000003,-107.418049999999990,980,980,1343415,0.005205940021480,-107.418049999999990,39.484433000000003,-107.412875477000000,39.485004072000002,6.297804929520000,1343415,0.025365786661500,3180404, ,-9999
981,WSDRAVCO,39.331093000000003,-107.580055000000000,981,981,1341976,0.000109716165098,-107.580055000000000,39.331093000000003,-107.580139892000010,39.331023495099998,-140.691363502999990,1341976,0.017645098992000,3181162, ,-9999
982,BIGLKDCO,39.972684000000001,-106.161113000000000,982,982,1602475,0.000445581898788,-106.161113000000000,39.972684000000001,-106.160766279000000,39.972963870999997,38.910249485500003,1602475,0.006599408621800,1236875, ,-9999
983,FRAGRACO,40.085262000000000,-105.955292000000000,983,983,1601853,0.000086434244078,-105.955292000000000,40.085262000000000,-105.955310459000000,40.085177559700000,-102.330895612000010,1601853,0.011258895797100,1234275, ,-9999
984,FRATBRCO,39.990333000000000,-105.829778000000000,984,984,1601556,0.000103599534425,-105.829778000000000,39.990333000000000,-105.829843911000000,39.990253071500000,-129.509993973000010,1601556,0.018313539594100,1239255,       09027100,-9999
985,FRAJIMCO,39.886654000000000,-105.757507000000000,985,985,1600804,0.004849099476140,-105.757507000000000,39.886654000000000,-105.762224124000000,39.885530384699997,-166.601862149999990,1600804,0.054737904820800,1239657,       09024000,-9999
986,GRARESCO,40.181925000000000,-105.871121000000000,986,986,1601941,0.007246240311000,-105.871121000000000,40.181925000000000,-105.877622813000000,40.178725870999997,-153.801132454000000,1601941,0.037974728290300,1234575, ,1233515
987,SHARESCO,40.207208999999999,-105.841410000000000,987,987,1601574,0.000249999750546,-105.841410000000000,40.207208999999999,-105.841454170000010,40.206962933200003,-100.176509942000000,1601574,0.004691024164470,1234501,       09015000,-9999
988,WILCANCO,40.147478999999997,-105.933915000000000,988,988,1601883,0.002214086960530,-105.933915000000000,40.147478999999997,-105.936127564000000,40.147396896399997,-177.874850439999990,1601883,0.004891228979820,1234175, ,-9999
989,WILRESCO,40.146932000000000,-105.942513000000010,989,989,1601592,0.000070335599917,-105.942513000000010,40.146932000000000,-105.942560914000000,40.146880508499997,-132.938652902000000,1601592,0.005786424944480,1234173, ,-9999
990,BULLCRCO,39.136091000000000,-108.047846000000010,990,990,1340921,0.000190413429755,-108.047846000000010,39.136091000000000,-108.047682808000000,39.136189111000000,31.014343425100002,1340921,0.038270081044800,3178454, ,-9999
991,COLPALCO,39.098591999999996,-108.355086000000000,991,991,1339893,0.000393442051127,-108.355086000000000,39.098591999999996,-108.355132982000000,39.098201373199998,-96.858256274900000,1339893,0.050401894222600,3179692,       09106150,-9999
992,COLCAMCO,39.239145999999998,-108.266195000000000,992,992,1340132,0.000378539734698,-108.266195000000000,39.239145999999998,-108.266232294999990,39.239522698000002,95.654138626100007,1340132,0.018927955538300,3179476,       09095500,-9999
993,ORCHIDCO,39.116641999999999,-108.320092000000000,993,993,1340216,0.000565576488862,-108.320092000000000,39.116641999999999,-108.320640110000000,39.116781471899998,165.723518567000010,1340216,0.006264424683980,3179658, ,-9999
994,SOCAMECO,39.101081999999998,-108.144836000000000,994,994,1340898,0.002638178101440,-108.144836000000000,39.101081999999998,-108.145871748000000,39.098655642499999,-113.116348603000010,1340898,0.073743254877100,3178898, ,-9999
995,YELWHICO,40.168581000000003,-108.401205000000000,995,995,1611942,0.000104474019238,-108.401205000000000,40.168581000000003,-108.401100548000000,40.168583121700003,1.163688846750000,1611942,0.046703450917300,3239621,       09306255,-9999
996,YAMCRACO,40.480804999999997,-107.614234000000000,996,996,1608543,0.000459029589250,-107.614234000000000,40.480804999999997,-107.614333320000000,40.481253155799998,102.495913096000000,1608543,0.048961917482300,1356774,       09247600,-9999
997,TLMTCKCO,40.918332999999997,-108.786940000000000,997,997,1707368,0.000134153477810,-108.786940000000000,40.918332999999997,-108.786925350999990,40.918199648700003,-83.731071627199995,1707368,0.030613707021000,3415658, ,-9999
998,YAMSTECO,40.482985999999997,-106.832431000000000,998,998,1605414,0.000091904454130,-106.832431000000000,40.482985999999997,-106.832391054000000,40.483068769100001,64.236924832699998,1605414,0.013352168746700,1357212,       09239500,-9999
999,RIOMOUCO,37.127780000000001,-107.034764000000000,999,999,966854,0.000541614278666,-107.034764000000000,37.127780000000001,-107.034847344000000,37.127244836700001,-98.851907315099993,966854,0.054014782558300,17034497, ,-9999
1000,SANCARCO,37.013617000000004,-107.312267000000010,1000,1000,966306,0.000082439020196,-107.312267000000010,37.013617000000004,-107.312225287999990,37.013688107900002,59.604266420400002,966306,0.031289736699600,17034995,       09346400,120053831
1001,ELACASCO,37.621659999999999,-107.812299999999990,1001,1001,965433,0.006635541998700,-107.812299999999990,37.621659999999999,-107.808467875999990,37.616242874999998,-54.724060856500003,965433,0.010042411003700,24652719, ,-9999
1002,ELBCASCO,39.741647999999998,-105.433892000000000,1002,1002,1348737,0.001918365445890,-105.433892000000000,39.741647999999998,-105.432083613000000,39.742288205000001,19.494976706399999,1348737,0.023596796782200,2885190, ,-9999
1003,ANITIMCO,37.570276999999997,-107.780620000000000,1003,1003,965016,0.000156763824697,-107.780620000000000,37.570276999999997,-107.780766980000000,37.570331512800003,159.650949636000010,965016,0.012461060906700,17014207,       09359500,-9999
1004,CASCANCO,37.621661000000003,-107.812293999999990,1004,1004,965433,0.006632895550110,-107.812293999999990,37.621661000000003,-107.808467875999990,37.616242874999998,-54.771361470599999,965433,0.010042411003700,24652719, ,-9999
1005,CASRESCO,39.741647999999998,-105.433892000000000,1005,1005,1348737,0.001918365445890,-105.433892000000000,39.741647999999998,-105.432083613000000,39.742288205000001,19.494976706399999,1348737,0.023596796782200,2885190, ,-9999
1006,FLOALECO,37.426665999999997,-107.674443999999990,1006,1006,965473,0.000350498867535,-107.674443999999990,37.426665999999997,-107.674707489000000,37.426434865799997,-138.742559464000010,965473,0.002031255505390,17015265, ,17014523
1007,FLOBONCO,37.056666999999997,-107.869789000000000,1007,1007,964943,0.000242074709774,-107.869789000000000,37.056666999999997,-107.869916304000000,37.056872897900000,121.727891894000000,964943,0.050342281239600,17015259, ,-9999
1008,LEMRESCO,37.382502000000002,-107.662837999999990,1008,1008,964966,0.000084557861773,-107.662837999999990,37.382502000000002,-107.662886955999990,37.382570944500003,125.377704691000010,964966,0.035219517316500,17014767, ,-9999
1009,SALTOXCO,37.139724999999999,-107.753395000000000,1009,1009,964956,0.000181485842370,-107.753395000000000,37.139724999999999,-107.753379317000000,37.139905806900003,85.042620085899998,964956,0.159452495031000,17015255, ,-9999
1010,ANIBSICO,37.790275000000001,-107.667561000000010,1010,1010,1243216,0.000023637170455,-107.667561000000010,37.790275000000001,-107.667582787000000,37.790265832800003,-157.180344303999990,1243216,0.021397185550800,17013793,       09359020,-9999
1011,RF2ATOCO,37.384988999999997,-108.522315000000010,1011,1011,962453,0.001063027033080,-108.522315000000010,37.384988999999997,-108.521351454000000,37.384539995499999,-24.985126083200001,962453,0.021520660595500,3262981, ,-9999
1012,LAPLAPNM,36.930917000000001,-108.184639000000000,1012,1012,962805,0.000377165041252,-108.184639000000000,36.930917000000001,-108.184933289000000,36.930681102800001,-141.284916591000010,962805,0.004349453311430,17000894,       09367000,-9999
1013,CHEREDCO,37.117497999999998,-108.198685000000000,1013,1013,962825,0.000457046607963,-108.198685000000000,37.117497999999998,-108.198227954000000,37.117498405299997,0.050813424960000,962825,0.006972463783100,16998772, ,-9999
1014,ENTDITCO,37.013885000000002,-108.188973000000000,1014,1014,962816,0.000278038703023,-108.188973000000000,37.013885000000002,-108.188775003999990,37.014080200400002,44.592667605700001,962816,0.056613202434000,16998892, ,-9999
1015,HAYREDCO,37.176662000000000,-108.137028000000000,1015,1015,964285,0.000175791820450,-108.137028000000000,37.176662000000000,-108.136870749000000,37.176583420299998,-26.551627166199999,964285,0.014968268136800,16998722, ,-9999
1016,LPCDITCO,37.323889000000001,-108.062020000000000,1016,1016,964444,0.000676957401251,-108.062020000000000,37.323889000000001,-108.061356476000000,37.323754809000000,-11.433277659300000,964444,0.030467270169300,16998656, ,-9999
1017,VOSDITCO,37.139170000000000,-108.162220000000000,1017,1017,962824,0.000218096755099,-108.162220000000000,37.139170000000000,-108.162378466000010,37.139319848699998,136.601019756000000,962824,0.051212253997500,16998770, ,-9999
1018,JACCANCO,37.408327999999997,-108.257589000000000,1018,1018,963358,0.004126231454460,-108.257589000000000,37.408327999999997,-108.261570676000010,37.409410608999998,164.789124937000000,963358,0.016777063507800,16963977, ,-9999
1019,GROBGRCO,37.789779000000003,-108.290556000000000,1019,1019,1243878,0.000038484002964,-108.290556000000000,37.789779000000003,-108.290537290000000,37.789812629700002,60.910484348899999,1243878,0.021931649956200,18383667, ,-9999
